participant_id,version,sentence_id,stimulus,transcription,human_score,auto_score,rationale
17,vA,26,El ladrón al que atrapó la policía era famoso (17),El ladrón al que [...] atrapó la policía era famoso,4.0,3,"Near-accurate meaning (content_overlap=0.80, edit=1, n_target=10, n_learner=9)"
17,vA,27,Le pedí a un amigo que me ayudara con la tarea (17),Le pedí a un amigo que me ayudara con la tarea,4.0,3,"Near-accurate meaning (content_overlap=0.80, edit=1, n_target=12, n_learner=11)"
17,vA,28,El examen no fue tan difícil como me habían dicho (17),El examen no fue tan difícil como habían dicho,3.0,3,"Near-accurate meaning (content_overlap=0.83, edit=2, n_target=11, n_learner=9)"
17,vA,29,¿Serías tan amable de darme el libro que está en la mesa? (17),¿Serías tan amable de darme el libro que está en la mesa?,4.0,3,"Minor deviation (edit=1, content_overlap=0.86); meaning essentially preserved"
17,vA,30,Hay mucha gente que no toma nada para el desayuno (17),Hay mucha gente que no toma nada para el desayuno,4.0,3,"Near-accurate meaning (content_overlap=0.83, edit=1, n_target=11, n_learner=10)"
17,vB,1,Quiero comerme el huevo. (7) ,Quiero comerme el huevo,4.0,3,"Near-accurate meaning (content_overlap=0.75, edit=1, n_target=5, n_learner=4)"
17,vB,2,El pez está en la sala. (7),El pez está en la sala,4.0,2,"Partial meaning (content_overlap=0.67, edit=1, n_target=7, n_learner=6)"
17,vB,3,La tarea la tiene Carla. (8),La tarea la tiene Carla,4.0,3,"Near-accurate meaning (content_overlap=0.75, edit=1, n_target=6, n_learner=5)"
17,vB,4,Él se duerme por la tarde. (8),Él se duerme por la tarde,4.0,2,"Partial meaning (content_overlap=0.67, edit=1, n_target=7, n_learner=6)"
17,vB,5,¿Qué dijo que iba a acabar hoy? (9),¿Qué dijo que iba a acabar hoy?,4.0,3,"Near-accurate meaning (content_overlap=0.80, edit=1, n_target=8, n_learner=7)"
17,vB,6,Dudo que sepan hablar Portugués. (10),Dudo que sepan hablar portugués,4.0,3,"Near-accurate meaning (content_overlap=0.80, edit=1, n_target=6, n_learner=5)"
17,vB,7,Las casas de este país son muy grandes. (11),Las casas de este país son muy grandes,4.0,3,"Near-accurate meaning (content_overlap=0.75, edit=1, n_target=9, n_learner=8)"
17,vB,8,Puede que haga mucho calor esta noche. (12),Puede que haga mucho calor [...] esta tarde,2.0,2,"Partial meaning (content_overlap=0.67, edit=2, n_target=8, n_learner=7)"
17,vB,9,Los coches son muy baratos pero feos. (12),Los coches son muy baratos pero feos,4.0,3,"Near-accurate meaning (content_overlap=0.75, edit=1, n_target=8, n_learner=7)"
17,vB,10,Me gusta la comida que es saludable. (12),Me gusta la comida que es saludable,4.0,3,"Near-accurate meaning (content_overlap=0.75, edit=1, n_target=8, n_learner=7)"
17,vB,11,La chica con la que yo bailo es chilena. (13),La chica con la que yo bailo es chilena,4.0,3,"Near-accurate meaning (content_overlap=0.80, edit=1, n_target=10, n_learner=9)"
17,vB,12,Antes de correr me comí una manzana. (13),Antes de correr [com-] me comí una manzana,4.0,3,"Near-accurate meaning (content_overlap=0.80, edit=1, n_target=8, n_learner=7)"
17,vB,13,Quiero un coche en el que quepa mi familia. (14),Quiero un coche en que quepa mi familia,3.0,3,"Near-accurate meaning (content_overlap=0.80, edit=2, n_target=10, n_learner=8)"
17,vB,14,A ellos les encantan los libros de romance. (14),A ellos les encantan los libros de romance,4.0,3,"Near-accurate meaning (content_overlap=0.80, edit=1, n_target=9, n_learner=8)"
17,vB,15,Él siempre tiene hambre porque no sabe cocinar. (15),Él siempre tiene hambre porque no sabe cocinar,4.0,3,"Near-accurate meaning (content_overlap=0.83, edit=1, n_target=9, n_learner=8)"
17,vB,16,Me gustaría que el hijo de mi tía comiera. (15),Me gustaría [mi] el hijo de mi tía cocine [-comiera],3.0,2,"Partial meaning (content_overlap=0.60, edit=3, n_target=10, n_learner=8)"
17,vB,17,Cruce la calle y después vaya a la derecha. (15),Cruce la calle y después vaya a la derecha,4.0,3,"Near-accurate meaning (content_overlap=0.83, edit=1, n_target=10, n_learner=9)"
17,vB,18,Él ha empezado a entrenar con sus amigos. (15),Él ha empezado [a trenar-] a entrenar con sus amigos,4.0,3,"Near-accurate meaning (content_overlap=0.75, edit=1, n_target=9, n_learner=8)"
17,vB,19,Me gustaría que el semestre terminara pronto. (15),Me gustaría que el semestre terminara pronto,4.0,3,"Near-accurate meaning (content_overlap=0.80, edit=1, n_target=8, n_learner=7)"
17,vB,20,El bebé al que se le cayó la manta tiene frío. (16),[El bebé-] al bebé que se le cayó la manta tiene frío,3.0,3,"Near-accurate meaning (content_overlap=0.83, edit=3, n_target=12, n_learner=10)"
17,vB,21,Una amiga mía va a la capital con sus sobrinos. (16),Una amiga mía va a la capital con sus amigos,2.0,2,"Partial meaning (content_overlap=0.67, edit=2, n_target=11, n_learner=10)"
17,vB,22,La princesa que era muy bonita fue rescatada. (16),La princesa que era muy bonita fue rescatada,4.0,3,"Near-accurate meaning (content_overlap=0.75, edit=1, n_target=9, n_learner=8)"
17,vB,23,"Después de comer, siempre tiene que lavarse los dientes. (16)",Después de comer siempre tiene que lavarse los dientes,4.0,3,"Minor deviation (edit=1, content_overlap=0.86); meaning essentially preserved"
17,vB,24,La cantidad de personas que votan ha incrementado. (17),La cantidad de personas que votan ha incrementado,4.0,3,"Near-accurate meaning (content_overlap=0.80, edit=1, n_target=9, n_learner=8)"
17,vB,25,Antes de poder salir de la casa busqué mis llaves. (17),Antes de poder salir busqué mis llaves,2.0,3,"Near-accurate meaning (content_overlap=0.71, edit=4, n_target=11, n_learner=7)"
17,vB,26,El jefe al que atacó el empleado era gordo. (17),El jefe que golpeo al empleado era gordo,2.0,2,"Partial meaning (content_overlap=0.60, edit=4, n_target=10, n_learner=8)"
17,vB,27,Le pedí a mi hermana que me ayudara en la casa. (17),Le pedí a mi hermana que me ayudara en la casa,4.0,3,"Near-accurate meaning (content_overlap=0.80, edit=1, n_target=12, n_learner=11)"
17,vB,28,El trabajo no fue tan fácil como me habían dicho. (17),El trabajo no era tan fácil como [me hab-] me habían dicho,4.0,3,"Near-accurate meaning (content_overlap=0.83, edit=2, n_target=11, n_learner=10)"
17,vB,29,¿Te importaría traerme el café que dejé en la cocina? (18),[¿Te importaría traerme el café-] ¿Te importaría que me trayeras el café que dejé en la cocina?,3.0,2,"Partial meaning (content_overlap=0.67, edit=4, n_target=11, n_learner=12)"
17,vB,30,Hay muchas personas que se quedan en casa si nieva mucho. (18),Hay muchas personas que se quedan en casa [si lleva-] si nieva mucho,4.0,3,"Minor deviation (edit=1, content_overlap=0.86); meaning essentially preserved"
18,vA,1,Quiero cortarme el pelo (7),Quiero cortar mi pelo,3.0,2,"Partial meaning (content_overlap=0.50, edit=3, n_target=5, n_learner=4)"
18,vA,2,El libro está en la mesa (7),El libro está la mesa,2.0,2,"Partial meaning (content_overlap=0.67, edit=2, n_target=7, n_learner=5)"
18,vA,3,El carro lo tiene Pedro (8),El carro lo tiene Pedro,4.0,3,"Near-accurate meaning (content_overlap=0.75, edit=1, n_target=6, n_learner=5)"
18,vA,4,El se ducha cada mañana (9),[el se-] El se luche cada mañana,3.0,2,"Partial meaning (content_overlap=0.50, edit=2, n_target=6, n_learner=5)"
18,vA,5,¿Qué dice usted que va a hacer hoy? (9),[...],0.0,0,No response / empty transcription
18,vA,6,Dudo que sepa manejar muy bien (10),[...],0.0,0,No response / empty transcription
18,vA,7,Las calles de esta ciudad son muy anchas (11),[las calles de este-] Las calles de este suyas manchas,2.0,1,"Minimal meaning (content_overlap=0.25, n_learner=6)"
18,vA,8, Puede que llueva mañana todo el día (12),[...],0.0,0,No response / empty transcription
18,vA,9,Las casas son muy bonitas pero caras (12),Las casas son muy bonitas las caras,2.0,3,"Near-accurate meaning (content_overlap=0.75, edit=2, n_target=8, n_learner=7)"
18,vA,10,Me gustan las películas que acaban bien (12),Me gustan las películas que acaban bien,4.0,3,"Near-accurate meaning (content_overlap=0.80, edit=1, n_target=8, n_learner=7)"
18,vA,11,El chico con el que yo salgo es español (13),El chico que meses algo es español,2.0,2,"Partial response (content_overlap=0.40, n_learner=7 tokens)"
18,vA,12,Después de cenar me fui a dormir tranquilo (13),[...],0.0,0,No response / empty transcription
18,vA,13,Quiero una casa en la que vivan mis animales (14),Quiero una casa en que vivan mis [en-] animales,3.0,3,"Near-accurate meaning (content_overlap=0.80, edit=2, n_target=10, n_learner=8)"
18,vA,14,A nosotros nos fascinan las fiestas grandiosas (14),A nosotros [eh],1.0,1,"Minimal meaning (content_overlap=0.20, n_learner=2)"
18,vA,15,Ella sólo bebe cerveza y no come nada (15),"Ellos beben, bebos solamente cerveza y no come nada",3.0,2,"Partial response (content_overlap=0.43, n_learner=9 tokens)"
18,vA,16,Me gustaría que el precio de las casas bajara (15),Me gustaría las casas,2.0,2,"Partial response (content_overlap=0.40, n_learner=4 tokens)"
18,vA,17,Cruza a la derecha y después sigue todo recto (15),Cruza a la derecha [...],1.0,1,"Minimal meaning (content_overlap=0.29, n_learner=4)"
18,vA,18,Ella ha terminado de pintar su apartamento (15),Ella he terminado departamento,2.0,2,"Partial response (content_overlap=0.40, n_learner=4 tokens)"
18,vA,19,Me gustaría que empezara a hacer más calor pronto (15),Me gustaría [...],1.0,1,"Minimal meaning (content_overlap=0.20, n_learner=2)"
18,vA,20,El niño al que se le murió el gato está triste (16),[...],0.0,0,No response / empty transcription
18,vA,21,Una amiga mía cuida a los niños de mi vecino (16),Una amiga mi [...],0.0,1,"Minimal meaning (content_overlap=0.17, n_learner=3)"
18,vA,22,El gato que era negro fue perseguido por el perro (16),El gato negro,1.0,2,"Partial response (content_overlap=0.40, n_learner=3 tokens)"
18,vA,23,Antes de poder salir él tiene que limpiar su cuarto (16),Antes de salir se limpiarse tu cuarto,2.0,2,"Partial response (content_overlap=0.43, n_learner=7 tokens)"
18,vA,24,La cantidad de personas que fuman ha disminuido (17),La cantidad de personas que fuman es [...],2.0,2,"Partial meaning (content_overlap=0.60, edit=3, n_target=9, n_learner=7)"
18,vA,25,Después de llegar a casa del trabajo tomé la cena (17),Después la [...],0.0,1,"Minimal meaning (content_overlap=0.14, n_learner=2)"
18,vA,26,El ladrón al que atrapó la policía era famoso (17),El la policía famoso,1.0,2,"Partial response (content_overlap=0.40, n_learner=4 tokens)"
18,vA,27,Le pedí a un amigo que me ayudara con la tarea (17),Le pedí un amigo,1.0,2,"Partial response (content_overlap=0.40, n_learner=4 tokens)"
18,vA,28,El examen no fue tan difícil como me habían dicho (17),El examen no fue difícil dicho,2.0,2,"Partial meaning (content_overlap=0.50, edit=5, n_target=11, n_learner=6)"
18,vA,29,¿Serías tan amable de darme el libro que está en la mesa? (17),¿Sería amable [...],1.0,1,"Minimal meaning (content_overlap=0.14, n_learner=2)"
18,vA,30,Hay mucha gente que no toma nada para el desayuno (17),Hay mucha gente que [...] no que toman desayuno,1.0,2,"Partial meaning (content_overlap=0.50, edit=5, n_target=11, n_learner=8)"
18,vB,1,Quiero comerme el huevo. (7) ,Quiero cormerme el huevo,3.0,2,"Partial meaning (content_overlap=0.50, edit=2, n_target=5, n_learner=4)"
18,vB,2,El pez está en la sala. (7),El pez [es- est-] está en la sala,4.0,2,"Partial meaning (content_overlap=0.67, edit=1, n_target=7, n_learner=6)"
18,vB,3,La tarea la tiene Carla. (8),La trarea tiene carla,2.0,2,"Partial meaning (content_overlap=0.50, edit=3, n_target=6, n_learner=4)"
18,vB,4,Él se duerme por la tarde. (8),él suerme por tarde,2.0,2,"Partial response (content_overlap=0.33, n_learner=4 tokens)"
18,vB,5,¿Qué dijo que iba a acabar hoy? (9),Qué dijo acabar hoy,2.0,2,"Partial meaning (content_overlap=0.60, edit=4, n_target=8, n_learner=4)"
18,vB,6,Dudo que sepan hablar Portugués. (10),"tubo di, dije hablar portugués",1.0,2,"Partial response (content_overlap=0.40, n_learner=5 tokens)"
18,vB,7,Las casas de este país son muy grandes. (11),son muy grandes,2.0,1,"Minimal meaning (content_overlap=0.25, n_learner=3)"
18,vB,8,Puede que haga mucho calor esta noche. (12),esta noche,2.0,1,"Minimal meaning (content_overlap=0.17, n_learner=2)"
18,vB,9,Los coches son muy baratos pero feos. (12),los coches boratos son muchos feos,1.0,2,"Partial meaning (content_overlap=0.50, edit=5, n_target=8, n_learner=6)"
18,vB,10,Me gusta la comida que es saludable. (12),Me gusta la comida que es [xxxxx],3.0,2,"Partial meaning (content_overlap=0.50, edit=2, n_target=8, n_learner=6)"
18,vB,11,La chica con la que yo bailo es chilena. (13),La chica que con yo baile es chilena,1.0,2,"Partial meaning (content_overlap=0.60, edit=5, n_target=10, n_learner=8)"
18,vB,12,Antes de correr me comí una manzana. (13),comer una manzana,2.0,1,"Minimal meaning (content_overlap=0.20, n_learner=3)"
18,vB,13,Quiero un coche en el que quepa mi familia. (14),Quiero un coche [eh] mi familia,2.0,2,"Partial meaning (content_overlap=0.60, edit=5, n_target=10, n_learner=5)"
18,vB,14,A ellos les encantan los libros de romance. (14),[...],0.0,0,No response / empty transcription
18,vB,15,Él siempre tiene hambre porque no sabe cocinar. (15),El siempre y cocinar,1.0,2,"Partial response (content_overlap=0.33, n_learner=4 tokens)"
18,vB,16,Me gustaría que el hijo de mi tía comiera. (15),Me gustaría,0.0,1,"Minimal meaning (content_overlap=0.20, n_learner=2)"
18,vB,17,Cruce la calle y después vaya a la derecha. (15),Cruce la calle en la derecha,1.0,2,"Partial meaning (content_overlap=0.50, edit=5, n_target=10, n_learner=6)"
18,vB,18,Él ha empezado a entrenar con sus amigos. (15),El ha empezado con sus amigos,1.0,2,"Partial meaning (content_overlap=0.50, edit=3, n_target=9, n_learner=6)"
18,vB,19,Me gustaría que el semestre terminara pronto. (15),Me gustaría que el semestre [ter-] terminara pronto,4.0,3,"Near-accurate meaning (content_overlap=0.80, edit=1, n_target=8, n_learner=7)"
18,vB,20,El bebé al que se le cayó la manta tiene frío. (16),El bebe la manta tiene frío,1.0,2,"Partial meaning (content_overlap=0.67, edit=6, n_target=12, n_learner=6)"
18,vB,21,Una amiga mía va a la capital con sus sobrinos. (16),Una amiga conmigo son fríos,1.0,1,"Minimal meaning (content_overlap=0.17, n_learner=5)"
18,vB,22,La princesa que era muy bonita fue rescatada. (16),La princesa que muy bonita es en la catala,1.0,2,"Partial meaning (content_overlap=0.50, edit=5, n_target=9, n_learner=9)"
18,vB,23,"Después de comer, siempre tiene que lavarse los dientes. (16)",Después de comer llevarse sus dientes,1.0,2,"Partial response (content_overlap=0.43, n_learner=6 tokens)"
18,vB,24,La cantidad de personas que votan ha incrementado. (17),La bota tiene personas crementado,0.0,1,"Minimal meaning (content_overlap=0.20, n_learner=5)"
18,vB,25,Antes de poder salir de la casa busqué mis llaves. (17),[antes-] antes [buce-] busqué la casa ,0.0,2,"Partial response (content_overlap=0.43, n_learner=4 tokens)"
18,vB,26,El jefe al que atacó el empleado era gordo. (17),el gente [...],0.0,0,"No meaning preserved (content_overlap=0.00, edit=9)"
18,vB,27,Le pedí a mi hermana que me ayudara en la casa. (17),Quería en la casa,0.0,1,"Minimal meaning (content_overlap=0.20, n_learner=4)"
18,vB,28,El trabajo no fue tan fácil como me habían dicho. (17),[el tra] el trabajo facil dicho,1.0,2,"Partial meaning (content_overlap=0.50, edit=7, n_target=11, n_learner=4)"
18,vB,29,¿Te importaría traerme el café que dejé en la cocina? (18),cocina,0.0,1,"Minimal meaning (content_overlap=0.17, n_learner=1)"
18,vB,30,Hay muchas personas que se quedan en casa si nieva mucho. (18),[xxxx] sin mucho,0.0,1,"Minimal meaning (content_overlap=0.14, n_learner=2)"
19,vA,1,Quiero cortarme el pelo (7),Quiero cortarme el pelo,4.0,3,"Near-accurate meaning (content_overlap=0.75, edit=1, n_target=5, n_learner=4)"
19,vA,2,El libro está en la mesa (7),El libro está en la mesa,4.0,2,"Partial meaning (content_overlap=0.67, edit=1, n_target=7, n_learner=6)"
19,vA,3,El carro lo tiene Pedro (8),El carro lo tiene Pedro,4.0,3,"Near-accurate meaning (content_overlap=0.75, edit=1, n_target=6, n_learner=5)"
19,vA,4,El se ducha cada mañana (9),El se ducha cada mañana,4.0,3,"Near-accurate meaning (content_overlap=0.75, edit=1, n_target=6, n_learner=5)"
19,vA,5,¿Qué dice usted que va a hacer hoy? (9),¿Qué dice usted que va a hacer hoy?,4.0,3,"Near-accurate meaning (content_overlap=0.80, edit=1, n_target=9, n_learner=8)"
19,vA,6,Dudo que sepa manejar muy bien (10),Dudo que sepa manejar muy bien,4.0,3,"Near-accurate meaning (content_overlap=0.80, edit=1, n_target=7, n_learner=6)"
19,vA,7,Las calles de esta ciudad son muy anchas (11),Las calles de esta ciudad son muy anchas,4.0,3,"Near-accurate meaning (content_overlap=0.75, edit=1, n_target=9, n_learner=8)"
19,vA,8, Puede que llueva mañana todo el día (12),Puede que llueva mañana todo el día,4.0,3,"Near-accurate meaning (content_overlap=0.83, edit=1, n_target=8, n_learner=7)"
19,vA,9,Las casas son muy bonitas pero caras (12),Las casas son muy bonitas pero caras,4.0,3,"Near-accurate meaning (content_overlap=0.75, edit=1, n_target=8, n_learner=7)"
19,vA,10,Me gustan las películas que acaban bien (12),Me gustan las películas que acaban bien,4.0,3,"Near-accurate meaning (content_overlap=0.80, edit=1, n_target=8, n_learner=7)"
19,vA,11,El chico con el que yo salgo es español (13),El chico con que yo salgo es español,3.0,3,"Near-accurate meaning (content_overlap=0.80, edit=2, n_target=10, n_learner=8)"
19,vA,12,Después de cenar me fui a dormir tranquilo (13),Después de cenar me fui a dormir tranquilo,4.0,3,"Near-accurate meaning (content_overlap=0.83, edit=1, n_target=9, n_learner=8)"
19,vA,13,Quiero una casa en la que vivan mis animales (14),Quiero una casa en cual viven mis animales,3.0,2,"Partial meaning (content_overlap=0.60, edit=4, n_target=10, n_learner=8)"
19,vA,14,A nosotros nos fascinan las fiestas grandiosas (14),A nosotros nos fascinan las fiesta [gra-] grandiosas,3.0,2,"Partial meaning (content_overlap=0.60, edit=2, n_target=8, n_learner=7)"
19,vA,15,Ella sólo bebe cerveza y no come nada (15),Ella sólo bebe cerveza y no come nada,4.0,3,"Minor deviation (edit=1, content_overlap=0.86); meaning essentially preserved"
19,vA,16,Me gustaría que el precio de las casas bajara (15),Me gustaría si [la-] los precios de las casas bajara,3.0,2,"Partial meaning (content_overlap=0.60, edit=4, n_target=10, n_learner=9)"
19,vA,17,Cruza a la derecha y después sigue todo recto (15),Cruza a la derecha y después sigue todo recto,4.0,3,"Minor deviation (edit=1, content_overlap=0.86); meaning essentially preserved"
19,vA,18,Ella ha terminado de pintar su apartamento (15),Ella ha terminado de pintar su apartamento,4.0,3,"Near-accurate meaning (content_overlap=0.80, edit=1, n_target=8, n_learner=7)"
19,vA,19,Me gustaría que empezara a hacer más calor pronto (15),Me gustaría si empezara a hacer más calor pronto,3.0,3,"Near-accurate meaning (content_overlap=0.80, edit=2, n_target=10, n_learner=9)"
19,vA,20,El niño al que se le murió el gato está triste (16),El niño a que se [mu-] el murió el gato está triste,3.0,3,"Near-accurate meaning (content_overlap=0.80, edit=3, n_target=12, n_learner=11)"
19,vA,21,Una amiga mía cuida a los niños de mi vecino (16),Una amiga mío cuida a los hijos de mi vecino,2.0,2,"Partial meaning (content_overlap=0.50, edit=3, n_target=11, n_learner=10)"
19,vA,22,El gato que era negro fue perseguido por el perro (16),El gato el que era negro fue percivido por el perro negro,2.0,2,"Partial meaning (content_overlap=0.60, edit=3, n_target=11, n_learner=12)"
19,vA,23,Antes de poder salir él tiene que limpiar su cuarto (16),Antes de poder salir él tiene que limpiar su cuarto,4.0,3,"Minor deviation (edit=1, content_overlap=0.86); meaning essentially preserved"
19,vA,24,La cantidad de personas que fuman ha disminuido (17),La cantidad de personas que fuman ha disminuido,4.0,3,"Near-accurate meaning (content_overlap=0.80, edit=1, n_target=9, n_learner=8)"
19,vA,25,Después de llegar a casa del trabajo tomé la cena (17),Después de llegar a casa del trabajo tomé la cena,4.0,3,"Minor deviation (edit=1, content_overlap=0.86); meaning essentially preserved"
19,vA,26,El ladrón al que atrapó la policía era famoso (17),El ladrón al que atrapó la policía era famoso,4.0,3,"Near-accurate meaning (content_overlap=0.80, edit=1, n_target=10, n_learner=9)"
19,vA,27,Le pedí a un amigo que me ayudara con la tarea (17),Le pedí a un amigo que me ayudara con la tarea,4.0,3,"Near-accurate meaning (content_overlap=0.80, edit=1, n_target=12, n_learner=11)"
19,vA,28,El examen no fue tan difícil como me habían dicho (17),El examen no fue tan difícil como me han dicho,3.0,2,"Partial meaning (content_overlap=0.67, edit=2, n_target=11, n_learner=10)"
19,vA,29,¿Serías tan amable de darme el libro que está en la mesa? (17),¿[se-] Serías tan amable para regalarme el libro que está en la mesa?,2.0,3,"Near-accurate meaning (content_overlap=0.71, edit=3, n_target=13, n_learner=12)"
19,vA,30,Hay mucha gente que no toma nada para el desayuno (17),Hay mucha gente que no toma nada para el desayuno,4.0,3,"Near-accurate meaning (content_overlap=0.83, edit=1, n_target=11, n_learner=10)"
19,vB,1,Quiero comerme el huevo. (7) ,Quiero comerme el huevo,4.0,3,"Near-accurate meaning (content_overlap=0.75, edit=1, n_target=5, n_learner=4)"
19,vB,2,El pez está en la sala. (7),el pez está en la sala,4.0,2,"Partial meaning (content_overlap=0.67, edit=1, n_target=7, n_learner=6)"
19,vB,3,La tarea la tiene Carla. (8),La tarea la tiene Carla,4.0,3,"Near-accurate meaning (content_overlap=0.75, edit=1, n_target=6, n_learner=5)"
19,vB,4,Él se duerme por la tarde. (8),El se duerme por la tarde,4.0,2,"Partial meaning (content_overlap=0.67, edit=1, n_target=7, n_learner=6)"
19,vB,5,¿Qué dijo que iba a acabar hoy? (9),¿Qué dijo que iba a acabar hoy?,4.0,3,"Near-accurate meaning (content_overlap=0.80, edit=1, n_target=8, n_learner=7)"
19,vB,6,Dudo que sepan hablar Portugués. (10),Dudo que sepan hablar portugués,4.0,3,"Near-accurate meaning (content_overlap=0.80, edit=1, n_target=6, n_learner=5)"
19,vB,7,Las casas de este país son muy grandes. (11),Las casas de este país son muy grades,4.0,2,"Partial meaning (content_overlap=0.50, edit=2, n_target=9, n_learner=8)"
19,vB,8,Puede que haga mucho calor esta noche. (12),Pueda que haga mucho calor esta noche,3.0,2,"Partial meaning (content_overlap=0.67, edit=2, n_target=8, n_learner=7)"
19,vB,9,Los coches son muy baratos pero feos. (12),Los coches son muy baratos pero feos,4.0,3,"Near-accurate meaning (content_overlap=0.75, edit=1, n_target=8, n_learner=7)"
19,vB,10,Me gusta la comida que es saludable. (12),Me gusta la comida que es saludable,4.0,3,"Near-accurate meaning (content_overlap=0.75, edit=1, n_target=8, n_learner=7)"
19,vB,11,La chica con la que yo bailo es chilena. (13),La chica con que yo bailo es chilena,3.0,3,"Near-accurate meaning (content_overlap=0.80, edit=2, n_target=10, n_learner=8)"
19,vB,12,Antes de correr me comí una manzana. (13),Antes de correr me comí una manzana,4.0,3,"Near-accurate meaning (content_overlap=0.80, edit=1, n_target=8, n_learner=7)"
19,vB,13,Quiero un coche en el que quepa mi familia. (14),Quiero un coche en que quepa mi familia,3.0,3,"Near-accurate meaning (content_overlap=0.80, edit=2, n_target=10, n_learner=8)"
19,vB,14,A ellos les encantan los libros de romance. (14),A ellos les encantan [el- libro] los libros de romance,4.0,3,"Near-accurate meaning (content_overlap=0.80, edit=1, n_target=9, n_learner=8)"
19,vB,15,Él siempre tiene hambre porque no sabe cocinar. (15),El siempre tiene hambre porque no sabe cocinar,4.0,3,"Near-accurate meaning (content_overlap=0.83, edit=1, n_target=9, n_learner=8)"
19,vB,16,Me gustaría que el hijo de mi tía comiera. (15),Me gustaría que el hijo de mi tía comiera,4.0,3,"Near-accurate meaning (content_overlap=0.80, edit=1, n_target=10, n_learner=9)"
19,vB,17,Cruce la calle y después vaya a la derecha. (15),Cruce la calle y después vaya a la derecha,4.0,3,"Near-accurate meaning (content_overlap=0.83, edit=1, n_target=10, n_learner=9)"
19,vB,18,Él ha empezado a entrenar con sus amigos. (15),El ha empezado a entrenar con sus amigos,4.0,3,"Near-accurate meaning (content_overlap=0.75, edit=1, n_target=9, n_learner=8)"
19,vB,19,Me gustaría que el semestre terminara pronto. (15),Me gustaría que el semestre terminara pronto,4.0,3,"Near-accurate meaning (content_overlap=0.80, edit=1, n_target=8, n_learner=7)"
19,vB,20,El bebé al que se le cayó la manta tiene frío. (16),El bebé a que se le cayó la manta tiene frío,3.0,3,"Near-accurate meaning (content_overlap=0.83, edit=2, n_target=12, n_learner=11)"
19,vB,21,Una amiga mía va a la capital con sus sobrinos. (16),Una amiga mía va a la capital con sus sobrinos,4.0,3,"Near-accurate meaning (content_overlap=0.83, edit=1, n_target=11, n_learner=10)"
19,vB,22,La princesa que era muy bonita fue rescatada. (16),[La princesa  el que  era la-] La princesa que era bien bonita fue rescatada,3.0,3,"Near-accurate meaning (content_overlap=0.75, edit=2, n_target=9, n_learner=8)"
19,vB,23,"Después de comer, siempre tiene que lavarse los dientes. (16)",Después de comer siempre tiene que lavarse los dientes,4.0,3,"Minor deviation (edit=1, content_overlap=0.86); meaning essentially preserved"
19,vB,24,La cantidad de personas que votan ha incrementado. (17),La cantidad de personas que votan ha incrimentado,3.0,2,"Partial meaning (content_overlap=0.60, edit=2, n_target=9, n_learner=8)"
19,vB,25,Antes de poder salir de la casa busqué mis llaves. (17),Antes de poder salir de casa busqué mis llaves,3.0,3,"Minor deviation (edit=2, content_overlap=0.86); meaning essentially preserved"
19,vB,26,El jefe al que atacó el empleado era gordo. (17),El jefe al que atacó el empledo fue gordo,3.0,2,"Partial meaning (content_overlap=0.60, edit=3, n_target=10, n_learner=9)"
19,vB,27,Le pedí a mi hermana que me ayudara en la casa. (17),[le-] Le pedí a mi hermana que me ayudara en la casa,4.0,3,"Near-accurate meaning (content_overlap=0.80, edit=1, n_target=12, n_learner=11)"
19,vB,28,El trabajo no fue tan fácil como me habían dicho. (17),El trabajo no fue tan fácil como me han dicho,3.0,2,"Partial meaning (content_overlap=0.67, edit=2, n_target=11, n_learner=10)"
19,vB,29,¿Te importaría traerme el café que dejé en la cocina? (18),¿Te importaría traerme el café que dejé en la cocina?,4.0,3,"Near-accurate meaning (content_overlap=0.83, edit=1, n_target=11, n_learner=10)"
19,vB,30,Hay muchas personas que se quedan en casa si nieva mucho. (18),Hay mucha gente que se queda  [en ca-] en casa cuando nieva mucho ,3.0,2,"Partial response (content_overlap=0.43, n_learner=11 tokens)"
20,vA,1,Quiero cortarme el pelo (7),Quiero cortarme el pelo,4.0,3,"Near-accurate meaning (content_overlap=0.75, edit=1, n_target=5, n_learner=4)"
20,vA,2,El libro está en la mesa (7),El libro está en la mesa,4.0,2,"Partial meaning (content_overlap=0.67, edit=1, n_target=7, n_learner=6)"
20,vA,3,El carro lo tiene Pedro (8),[el ca-] el carro lo tiene Pedro,4.0,3,"Near-accurate meaning (content_overlap=0.75, edit=1, n_target=6, n_learner=5)"
20,vA,4,El se ducha cada mañana (9),El se ducha cada mañana,4.0,3,"Near-accurate meaning (content_overlap=0.75, edit=1, n_target=6, n_learner=5)"
20,vA,5,¿Qué dice usted que va a hacer hoy? (9),¿Qué dice usted que va a hacer hoy?,4.0,3,"Near-accurate meaning (content_overlap=0.80, edit=1, n_target=9, n_learner=8)"
20,vA,6,Dudo que sepa manejar muy bien (10),Dudo que sepa manejar muy bien,4.0,3,"Near-accurate meaning (content_overlap=0.80, edit=1, n_target=7, n_learner=6)"
20,vA,7,Las calles de esta ciudad son muy anchas (11),Las calles de esta ciudad son muy anchas,4.0,3,"Near-accurate meaning (content_overlap=0.75, edit=1, n_target=9, n_learner=8)"
20,vA,8, Puede que llueva mañana todo el día (12),Puede que [llev- ahm] llueva mañana todo el día,4.0,3,"Near-accurate meaning (content_overlap=0.83, edit=1, n_target=8, n_learner=7)"
